scenario,regime,capacity_ratio,candidate,metric,mean,sd,ci_low,ci_high,n_seeds,family,pct_of_oracle_incremental,fit_seconds,predict_seconds,share_treated
abl_propensity_not_uplift,propensity_not_uplift,0.25,abl_propensity_ev_no_optimizer,incremental_net_value_per_1k,28196.013706174806,13944.870349063218,17478.03794052318,37838.385508625215,6,,34.808651992042826,1.6530663608333878,0.2441411291665645,0.24645241372668217
abl_propensity_not_uplift,propensity_not_uplift,0.25,abl_propensity_ev_no_value_model,incremental_net_value_per_1k,24289.805366948338,10026.268518355513,17172.545248545994,31371.625944944786,6,,31.03641435644316,1.325368460333569,0.16456699433304792,0.24722776121597842
abl_sparse,sparse,0.25,oracle,incremental_net_value_per_1k,124763.42017396139,21944.2390220784,108846.91499244321,140679.92535547962,6,,100.0,1.5721667902350116e-06,0.0005352751671428333,0.3022775353872332
abl_sparse,sparse,0.25,abl_propensity_ev_no_optimizer,incremental_net_value_per_1k,75590.98162111483,14520.575193521088,66283.21232468289,87106.56036418161,6,,60.7845430101269,1.6367467068333401,0.2546480261656446,0.2470226543392343
abl_sparse,sparse,0.25,abl_propensity_ev_no_effort_model,incremental_net_value_per_1k,75535.98362831034,14529.70476539243,66241.1386628578,87051.53443606595,6,,60.74226556897437,1.2464758578328958,0.19421376083391806,0.24720222770262054
abl_sparse,sparse,0.25,propensity_ev_gbm,incremental_net_value_per_1k,74831.95636964665,13139.16217922847,66219.88235272358,84942.3853567324,6,,60.269982279330556,1.6541753878330685,0.25106733633280476,0.24825417793688662
abl_sparse,sparse,0.25,abl_propensity_ev_no_value_model,incremental_net_value_per_1k,69920.88915357598,13296.327544543998,60807.45670461865,79635.63315628732,6,,56.10705384981637,1.306881461999789,0.16349662949960472,0.24839615443462834
abl_sparse,sparse,0.25,t_learner,incremental_net_value_per_1k,66919.40193374355,10069.8032984098,60616.730307558195,74968.46799778519,6,,54.126725267923405,2.438876919333476,0.303517718666626,0.2485371674331275
abl_sparse,sparse,0.25,abl_t_learner_no_effort_model,incremental_net_value_per_1k,66377.27725981058,10977.95072846315,59519.49824592923,75213.88931633225,6,,53.73043500221109,2.016339274500145,0.24526224133417904,0.2477567871658314
abl_sparse,sparse,0.25,abl_t_learner_no_optimizer,incremental_net_value_per_1k,66068.53267928524,10621.088236277728,59334.40660963486,74567.90389966663,6,,53.51303393097703,2.4026189976669534,0.30050691333356855,0.2472639145323149
abl_sparse,sparse,0.25,abl_t_learner_no_value_model,incremental_net_value_per_1k,62941.264067922144,11630.51351661199,55170.07838137537,71933.9293144264,6,,50.627870066862364,2.0643184086660162,0.219669305000328,0.24784380397968156
abl_sparse,sparse,0.25,hist_profit_per_agent_hour,incremental_net_value_per_1k,54098.3768072178,8846.93536598505,48832.91852613894,61294.22571414349,6,,43.65709084124476,0.05507231050008457,0.0012587458328804167,0.2482551842448164
abl_value_heterogeneity,value_heterogeneity,0.25,oracle,incremental_net_value_per_1k,218462.27806771084,69667.53846636995,171875.23403855032,272423.11672457715,6,,100.0,1.485333693077943e-06,0.00056806483341155,0.29605411581697577
abl_value_heterogeneity,value_heterogeneity,0.25,abl_propensity_ev_no_optimizer,incremental_net_value_per_1k,115439.23422288698,29632.312973488577,96049.61179864919,138931.4274176054,6,,53.97820212426816,1.6692533838331656,0.24782258266683735,0.24609270806622063
abl_value_heterogeneity,value_heterogeneity,0.25,abl_propensity_ev_no_effort_model,incremental_net_value_per_1k,115116.5697965172,29706.45371799909,96049.12476727995,138640.5418192598,6,,53.81223289922257,1.2504864605004211,0.19092059666672867,0.24600665832974986
abl_value_heterogeneity,value_heterogeneity,0.25,propensity_ev_gbm,incremental_net_value_per_1k,114602.12725033633,30714.922724360174,94904.6632266742,139580.17977742964,6,,53.378796717367614,1.649026003833266,0.2475047734997133,0.24788591677899333
abl_value_heterogeneity,value_heterogeneity,0.25,t_learner,incremental_net_value_per_1k,111156.31106603688,49685.1993628076,82145.1881039537,151540.81896349342,6,,50.44755973570155,2.4047959881666734,0.3003758943335318,0.2476654415667999
abl_value_heterogeneity,value_heterogeneity,0.25,abl_t_learner_no_optimizer,incremental_net_value_per_1k,110425.94704835334,46624.04345195832,83772.60395063738,149525.76308816628,6,,50.30590329503243,2.3661340661662202,0.30324124816646264,0.24627787402065635
abl_value_heterogeneity,value_heterogeneity,0.25,abl_t_learner_no_effort_model,incremental_net_value_per_1k,110231.47725956968,46731.478135483296,83470.38966174847,149550.9121943301,6,,50.20548152075299,1.9755458468331806,0.2468522811668663,0.24603394902813117
abl_value_heterogeneity,value_heterogeneity,0.25,abl_propensity_ev_no_value_model,incremental_net_value_per_1k,107773.35122076969,23834.98274144999,93338.18081689026,126989.39182187286,6,,51.17641619876729,1.3180716029998318,0.16720047750004594,0.24797052023171395
abl_value_heterogeneity,value_heterogeneity,0.25,abl_t_learner_no_value_model,incremental_net_value_per_1k,106345.61397460027,45402.588312802094,79846.73609589519,141594.3062994466,6,,48.91693816089933,2.0644790456666064,0.2265349913332102,0.24755960172142577
abl_value_heterogeneity,value_heterogeneity,0.25,hist_profit_per_agent_hour,incremental_net_value_per_1k,77278.25740583181,25195.567639090685,58843.51521515474,95061.3494814564,6,,35.36381971574452,0.05482779233352627,0.00126283499927615,0.24911065336371654
bayes_hidden_confounding_n5000,hidden_confounding,0.25,oracle,incremental_net_value_per_1k,108771.2920929894,36954.48854141742,74052.77261092704,141572.60476795863,4,,100.0,3.101250513282139e-06,0.0003903990000253,0.29780717179372274
bayes_hidden_confounding_n5000,hidden_confounding,0.25,propensity_ev_gbm_bootstrap_lcb25,incremental_net_value_per_1k,59597.73678361911,32226.664514813183,35552.509102196425,90320.09554409774,4,,52.5115149034254,5.67360160050066,0.3971146515000328,0.25167245454741755
bayes_hidden_confounding_n5000,hidden_confounding,0.25,propensity_ev_gbm,incremental_net_value_per_1k,58145.339910454386,34454.18564650896,34219.0033240916,90083.96580811508,4,,50.751633437099215,0.808524174500235,0.05495042625034325,0.25451539899982545
bayes_hidden_confounding_n5000,hidden_confounding,0.25,propensity_ev_gbm_bootstrap,incremental_net_value_per_1k,58145.339910454386,34454.18564650896,34219.0033240916,90083.96580811508,4,,50.751633437099215,5.67360160050066,0.3971146515000328,0.25451539899982545
bayes_hidden_confounding_n5000,hidden_confounding,0.25,bayes_hierarchical_lcb25,incremental_net_value_per_1k,53435.94126190113,22640.674424665354,33110.076885714974,74446.67864370687,4,,47.9918004630644,33.34087350650043,0.09175853699980503,0.24541522416231148
bayes_hidden_confounding_n5000,hidden_confounding,0.25,bayes_hierarchical,incremental_net_value_per_1k,52633.66795009846,21873.450074284527,38176.53173486602,67090.8041653309,8,,46.83051523689599,32.74798127574991,0.08987810250005164,0.24681492841188662
bayes_hidden_confounding_n5000,hidden_confounding,0.25,bayes_hierarchical_lcb10,incremental_net_value_per_1k,51143.76608564293,23551.93974378309,33561.01456463603,71699.08645129952,4,,45.90662428273773,33.34087350650043,0.09175853699980503,0.24621171116701954
bayes_hidden_confounding_n5000,hidden_confounding,0.25,abl_bayes_no_hierarchy,incremental_net_value_per_1k,49597.804445534406,19870.989063867863,32166.367320695164,65050.059076609774,4,,44.748934081461215,20.23893247074966,0.07415581824989198,0.2510514468830935
bayes_hidden_confounding_n5000,hidden_confounding,0.25,propensity_ev_gbm_bootstrap_lcb10,incremental_net_value_per_1k,48112.29277135049,14934.587205941412,35523.309927843344,59473.14722589481,4,,44.76449024987761,5.67360160050066,0.3971146515000328,0.25207584439117153
bayes_hidden_confounding_n5000,hidden_confounding,0.25,t_learner,incremental_net_value_per_1k,44444.91808723023,13301.577465907048,34000.320308195165,54889.51586626529,4,,41.704000047047735,1.0503434222496253,0.0654129054996701,0.25512079213605293
bayes_hidden_confounding_n5000,hidden_confounding,0.25,hist_profit_per_agent_hour,incremental_net_value_per_1k,41497.46561239251,5362.596749189792,36983.63347550876,46011.29774927626,4,,41.48472584507485,0.029517040999507974,0.000866118000430975,0.2425736584010639
bayes_hidden_confounding_n5000,hidden_confounding,0.25,propensity_ev_gbm_bootstrap_abstain50,incremental_net_value_per_1k,35722.13465981663,25455.555457036346,15136.967348342985,59670.47644973632,4,,29.504761831836227,5.67360160050066,0.3971146515000328,0.14889192275706198
bayes_hidden_confounding_n5000,hidden_confounding,0.25,bayes_hierarchical_abstain50,incremental_net_value_per_1k,29248.010108404058,24186.787769413302,12198.786942295763,53307.61049164753,4,,23.99156701536873,33.34087350650043,0.09175853699980503,0.13656035717174725
bayes_hidden_confounding_n5000,hidden_confounding,0.25,propensity_ev_gbm_bootstrap_abstain25,incremental_net_value_per_1k,11773.608514662812,7972.795690050723,5581.460427741635,18037.553108683704,4,,10.62815747594746,5.67360160050066,0.3971146515000328,0.07766554683207588
bayes_hidden_confounding_n5000,hidden_confounding,0.25,bayes_hierarchical_abstain25,incremental_net_value_per_1k,7633.12473727585,4970.84522165754,2857.1154677029995,11323.145376672492,4,,6.259527929876594,33.34087350650043,0.09175853699980503,0.06634769960761505
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,oracle,incremental_net_value_per_1k,87226.06655325,14999.807813703346,73405.15151140234,98450.39401574127,4,,100.0,3.3792493923101574e-06,0.000351718500041825,0.3032675696557684
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,bayes_hierarchical_lcb25,incremental_net_value_per_1k,47169.24671835225,6133.540172569233,42508.5670866186,52790.69211649094,4,,54.92546148648202,36.091457974749574,0.085367122250318,0.24785614078740562
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,bayes_hierarchical,incremental_net_value_per_1k,46879.74589386438,5714.233110897949,43516.30971558984,50816.600246924194,8,,54.734814074001385,36.27357651862485,0.08550793612516822,0.24806713785647122
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,bayes_hierarchical_lcb10,incremental_net_value_per_1k,45171.84872444792,7292.255336249054,41074.59904448053,52484.17197480514,4,,53.096661228338725,36.091457974749574,0.085367122250318,0.2474487911147954
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,t_learner,incremental_net_value_per_1k,38617.133321304245,15132.74895510125,26076.204075505244,51158.06256710325,4,,43.42298249109612,1.1016674392494679,0.06834990800007285,0.24864091547208161
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,abl_bayes_no_hierarchy,incremental_net_value_per_1k,38500.947595927355,13855.024429385236,27052.077641821237,49949.81755003348,4,,43.95094463783489,17.522064786499868,0.07762177274980782,0.24968874310966443
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,propensity_ev_gbm,incremental_net_value_per_1k,34886.6518203741,4870.051636877147,30686.818374961935,39086.485265786265,4,,41.41814555774285,0.8160114210004394,0.0548166305006816,0.2504706951945962
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,propensity_ev_gbm_bootstrap,incremental_net_value_per_1k,34886.6518203741,4870.051636877147,30686.818374961935,39086.485265786265,4,,41.41814555774285,5.629311445249186,0.3724993267496757,0.2504706951945962
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,bayes_hierarchical_abstain50,incremental_net_value_per_1k,34765.31896324434,6947.919529755936,29217.235076371726,40313.402850116945,4,,40.179558156353224,36.091457974749574,0.085367122250318,0.1482488727324816
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,propensity_ev_gbm_bootstrap_lcb25,incremental_net_value_per_1k,31259.1760600571,3606.00540381848,28865.970086804908,34909.82081462839,4,,36.647294241243756,5.629311445249186,0.3724993267496757,0.24948242117751165
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,propensity_ev_gbm_bootstrap_lcb10,incremental_net_value_per_1k,29533.560638396528,1104.4134377751668,28647.600847841182,30419.520428951866,4,,34.796500010052604,5.629311445249186,0.3724993267496757,0.2484747754266421
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,hist_profit_per_agent_hour,incremental_net_value_per_1k,25790.446599594477,6643.283493203325,19177.714634303044,30349.450549604746,4,,30.158196207052377,0.0283933045002413,0.000885568249941525,0.2403535055504759
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,propensity_ev_gbm_bootstrap_abstain50,incremental_net_value_per_1k,19415.54456768513,7135.576873376131,13754.154958147448,25076.934177222807,4,,23.971643617955767,5.629311445249186,0.3724993267496757,0.16269226385921043
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,propensity_ev_gbm_bootstrap_abstain25,incremental_net_value_per_1k,7898.496831447792,9373.796185501287,423.32343879973223,15209.73817216859,4,,10.216984243006767,5.629311445249186,0.3724993267496757,0.0809239389666222
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,bayes_hierarchical_abstain25,incremental_net_value_per_1k,6670.980332104575,3922.608555521149,3474.9872968334603,9866.97336737569,4,,8.021011905120782,36.091457974749574,0.085367122250318,0.052115283179393054
bayes_sparse_n5000,sparse,0.25,oracle,incremental_net_value_per_1k,143620.67162515558,54321.665473997746,107402.01382802933,194698.39441916137,4,,100.0,2.8072495297237765e-06,0.00033487024938945,0.3002075555243106
bayes_sparse_n5000,sparse,0.25,bayes_hierarchical_lcb10,incremental_net_value_per_1k,83905.72201262979,19187.508039866352,68480.96871499259,99330.47531026701,4,,61.735815769194886,55.487940899500245,0.09383857974989948,0.25165039761963254
bayes_sparse_n5000,sparse,0.25,bayes_hierarchical,incremental_net_value_per_1k,83803.56829129765,15960.432852702897,73438.35355797001,94143.11793373375,8,,61.17519590614428,53.76521750374991,0.09168887262489983,0.24941245983902804
bayes_sparse_n5000,sparse,0.25,bayes_hierarchical_lcb25,incremental_net_value_per_1k,83091.17676140324,15164.96273326406,70907.64246096672,95274.7110618398,4,,61.22644716406019,55.487940899500245,0.09383857974989948,0.2490190393238822
bayes_sparse_n5000,sparse,0.25,propensity_ev_gbm,incremental_net_value_per_1k,77836.89625015216,22443.20571015227,61519.06666563726,97749.61085557146,4,,55.32857993210656,0.9328615887498017,0.06371069375018121,0.24621899530162766
bayes_sparse_n5000,sparse,0.25,propensity_ev_gbm_bootstrap,incremental_net_value_per_1k,77836.89625015216,22443.20571015227,61519.06666563726,97749.61085557146,4,,55.32857993210656,6.229438537749957,0.4381987912497607,0.24621899530162766
bayes_sparse_n5000,sparse,0.25,propensity_ev_gbm_bootstrap_lcb10,incremental_net_value_per_1k,74229.9830086466,30151.320013682445,52001.61599249553,100201.14240480967,4,,51.352817435960645,6.229438537749957,0.4381987912497607,0.2454240319904558
bayes_sparse_n5000,sparse,0.25,propensity_ev_gbm_bootstrap_lcb25,incremental_net_value_per_1k,73094.10105015842,28589.554565710656,51962.27317647695,97638.36691797493,4,,50.68713080482361,6.229438537749957,0.4381987912497607,0.24663849019420653
bayes_sparse_n5000,sparse,0.25,bayes_hierarchical_abstain50,incremental_net_value_per_1k,69597.65593836071,20613.764926311538,49979.491586169905,84373.27926865588,4,,50.11086661825898,55.487940899500245,0.09383857974989948,0.1924371300725074
bayes_sparse_n5000,sparse,0.25,abl_bayes_no_hierarchy,incremental_net_value_per_1k,69439.47727251834,24092.451856841482,51077.59752756032,89683.92917270785,4,,48.895670754697974,23.99933613750045,0.0816516552499706,0.24947607185524606
bayes_sparse_n5000,sparse,0.25,t_learner,incremental_net_value_per_1k,67916.2179289569,32995.275080886575,42422.86094529679,100388.66828974367,4,,46.10322038036953,1.1124099744997693,0.06628211324959918,0.2443633548037289
bayes_sparse_n5000,sparse,0.25,propensity_ev_gbm_bootstrap_abstain50,incremental_net_value_per_1k,59250.658824460166,12145.17591306153,48486.494263947636,68160.80134433944,4,,43.632758035405374,6.229438537749957,0.4381987912497607,0.18022478296832894
bayes_sparse_n5000,sparse,0.25,hist_profit_per_agent_hour,incremental_net_value_per_1k,57358.840040914634,16756.28660645577,40705.279281871844,69291.54526090615,4,,41.85838383070858,0.03292074524961205,0.0010305227501702999,0.2510242186018285
bayes_sparse_n5000,sparse,0.25,propensity_ev_gbm_bootstrap_abstain25,incremental_net_value_per_1k,34741.24016334586,13846.178397147141,23351.853133943237,46130.627192748485,4,,24.72359230538754,6.229438537749957,0.4381987912497607,0.09101106105501337
bayes_sparse_n5000,sparse,0.25,bayes_hierarchical_abstain25,incremental_net_value_per_1k,24612.652683634173,9928.400022788033,14910.215474468307,30528.28894071166,4,,17.84282200442274,55.487940899500245,0.09383857974989948,0.09756225906257197
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,oracle,incremental_net_value_per_1k,19188.808894422178,9946.096563002957,12814.751498373791,28996.10070276032,4,,100.0,3.648000074463198e-06,0.00043788949960794996,0.2856102867144875
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,propensity_ev_gbm,incremental_net_value_per_1k,13822.238403534437,11993.093284081107,5171.726885008297,24570.584879397866,4,,65.42120155395854,0.5059380287498243,0.035217531500620604,0.24946939348294983
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,propensity_ev_gbm_bootstrap,incremental_net_value_per_1k,13822.238403534437,11993.093284081107,5171.726885008297,24570.584879397866,4,,65.42120155395854,2.996376831500129,0.23111011150012928,0.24946939348294983
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,propensity_ev_gbm_bootstrap_lcb10,incremental_net_value_per_1k,12402.72104961312,11727.767123706346,3631.3318832359346,22498.640112399276,4,,58.43261755889655,2.996376831500129,0.23111011150012928,0.18291688505519366
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,propensity_ev_gbm_bootstrap_lcb25,incremental_net_value_per_1k,12378.51168776399,11723.68157495787,3441.235493303136,22471.877407770953,4,,58.53051231399308,2.996376831500129,0.23111011150012928,0.19941476420399218
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,bayes_hierarchical_lcb10,incremental_net_value_per_1k,12060.331783575779,11975.794758139702,2374.6417370937147,23765.76290282836,4,,57.623294987156314,20.96920982975007,0.07221833299990969,0.19720617846466204
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,bayes_hierarchical,incremental_net_value_per_1k,11998.090682229416,10469.145553851055,5872.48733783299,19318.362567095734,8,,55.75826154232577,21.24606436399995,0.072759948249768,0.24846429341314497
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,bayes_hierarchical_lcb25,incremental_net_value_per_1k,11194.778179064659,12260.708400849362,2022.3050746734489,23105.25924866677,4,,50.31161416969816,20.96920982975007,0.07221833299990969,0.21367735299596566
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,abl_bayes_no_hierarchy,incremental_net_value_per_1k,10437.377964083664,11842.140039724078,1248.4263367804517,21966.842847770324,4,,46.77028236588087,11.773916771500353,0.06700017599951022,0.2480502244221668
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,hist_profit_per_agent_hour,incremental_net_value_per_1k,10412.991222256802,7573.349525400692,5958.898974311249,17767.56782782753,4,,51.62511630056776,0.0281289180002204,0.00087455700031565,0.24602132711715508
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,propensity_ev_gbm_bootstrap_abstain50,incremental_net_value_per_1k,8955.564520146081,8565.981582188007,2306.043614497481,16845.1556542858,4,,42.27678272926759,2.996376831500129,0.23111011150012928,0.09409978777707179
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,t_learner,incremental_net_value_per_1k,8304.407656906942,9804.984248214367,411.75496939901564,16197.06034441487,4,,35.790444433432675,0.5844723447498836,0.04059456475033583,0.24845670259906502
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,propensity_ev_gbm_bootstrap_abstain25,incremental_net_value_per_1k,5462.40673486296,8449.222879873438,588.7443374378882,13896.47658436729,4,,20.01313954030136,2.996376831500129,0.23111011150012928,0.043992373409990744
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,bayes_hierarchical_abstain50,incremental_net_value_per_1k,164.4625578582891,331.91980046853087,-3.361455268168058,496.74912884303535,4,,0.9776136535656769,20.96920982975007,0.07221833299990969,0.0016197991515368999
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,bayes_hierarchical_abstain25,incremental_net_value_per_1k,-3.7877519205188124,7.575503841037626,-11.363255761556438,0.0,4,,-0.022586101667854224,20.96920982975007,0.07221833299990969,0.0008084074373484
lead_agent_time_heterogeneity,agent_time_heterogeneity,0.25,oracle,incremental_net_value_per_1k,108012.52265282796,34131.750276161954,88095.96952309815,132012.07190487822,8,,100.0,2.2174997411639197e-06,0.0004786301249168375,0.35363734130479263
lead_agent_time_heterogeneity,agent_time_heterogeneity,0.25,propensity_ev_logit,incremental_net_value_per_1k,65928.1150599475,20702.466932571686,53417.0323274701,79863.3589073296,8,,61.27261680983104,1.043868502499663,0.19688851800037807,0.2246691155130984
