scenario,regime,capacity_ratio,candidate,metric,mean,sd,ci_low,ci_high,n_seeds,family,pct_of_oracle_incremental,fit_seconds,predict_seconds,share_treated
abl_capacity_value_heterogeneity,capacity_value_heterogeneity,0.25,oracle,net_value_per_1k_leads,618613.1578428048,197076.3481296377,484307.36104021734,767898.0500040852,6,,100.0,1.451667230867315e-06,0.0005432736661532166,0.3533600847028911
abl_capacity_value_heterogeneity,capacity_value_heterogeneity,0.25,abl_t_learner_no_value_model,net_value_per_1k_leads,549843.0858360374,184097.80859024273,424648.67873082776,692955.3047306959,6,,67.36474863144734,2.1734636129998157,0.2280384989996188,0.3075670186844
abl_capacity_value_heterogeneity,capacity_value_heterogeneity,0.25,t_learner,net_value_per_1k_leads,538334.4379316015,170809.61068672352,421065.69781830086,669334.5387182153,6,,62.727498622390755,2.4911295576666816,0.3089271386667557,0.29437259016128264
abl_capacity_value_heterogeneity,capacity_value_heterogeneity,0.25,abl_propensity_ev_no_value_model,net_value_per_1k_leads,533819.5973446199,177831.30015945647,414840.68951914064,674695.0030986717,6,,59.89328537396326,1.3824706139997336,0.17162880600001998,0.27149859089426626
abl_capacity_value_heterogeneity,capacity_value_heterogeneity,0.25,abl_t_learner_no_optimizer,net_value_per_1k_leads,514168.90201830957,169653.96787596404,397571.6957730973,644430.7066410593,6,,51.751582754139285,2.483981896499851,0.3094744741671699,0.250156799128843
abl_capacity_value_heterogeneity,capacity_value_heterogeneity,0.25,abl_t_learner_no_effort_model,net_value_per_1k_leads,512206.73016855255,170463.30166723786,395215.86610769964,642649.8268198754,6,,51.02822531257576,2.0668138949998442,0.2419152908335794,0.23982010723394442
abl_capacity_value_heterogeneity,capacity_value_heterogeneity,0.25,propensity_ev_gbm,net_value_per_1k_leads,509897.4018804422,158903.25345855582,403241.3840518121,630840.9901194706,6,,50.04151042369048,1.7296351433330226,0.2516785251667291,0.25381459326484507
abl_capacity_value_heterogeneity,capacity_value_heterogeneity,0.25,abl_propensity_ev_no_effort_model,net_value_per_1k_leads,477997.8187122371,157830.73803180465,369326.7912003494,596924.1772401937,6,,35.29946570843083,1.2648101254999347,0.1943131659997258,0.19706100953655326
abl_capacity_value_heterogeneity,capacity_value_heterogeneity,0.25,abl_propensity_ev_no_optimizer,net_value_per_1k_leads,477552.6953099775,157735.06831056695,369300.61321536935,596163.835200787,6,,35.10147351025361,1.7005595835001561,0.25226548699993145,0.19341919989957435
abl_capacity_value_heterogeneity,capacity_value_heterogeneity,0.25,hist_profit_per_agent_hour,net_value_per_1k_leads,464357.168184347,169123.46213160903,349875.9764308224,593553.5919760414,6,,30.604161741873384,0.05525463616716778,0.0012750439997640832,0.24560383174513226
abl_propensity_not_uplift,propensity_not_uplift,0.25,oracle,net_value_per_1k_leads,373707.667303891,126673.57871495809,290080.6683387466,469814.79101670714,6,,100.0,1.7311670793181595e-06,0.0005164950001319834,0.30332632113390906
abl_propensity_not_uplift,propensity_not_uplift,0.25,t_learner,net_value_per_1k_leads,335289.2242930424,121213.48427302453,255576.67210212452,425625.767603364,6,,48.272009692359525,2.4468509395001092,0.29993930266694707,0.24853677323476656
abl_propensity_not_uplift,propensity_not_uplift,0.25,abl_t_learner_no_optimizer,net_value_per_1k_leads,334778.9350755221,121028.88478914327,254989.5059275377,424979.4349478043,6,,47.41261360729407,2.447370375666651,0.2934325483335366,0.24688271486034372
abl_propensity_not_uplift,propensity_not_uplift,0.25,abl_t_learner_no_effort_model,net_value_per_1k_leads,334766.1125626252,121005.46978231057,254972.3364855633,424962.18826918554,6,,47.40198565598829,2.021861465833657,0.23707695383382088,0.24643636418449902
abl_propensity_not_uplift,propensity_not_uplift,0.25,abl_t_learner_no_value_model,net_value_per_1k_leads,334284.9568163461,120993.50452581761,254025.33131368074,425812.821293786,6,,47.41478705241684,2.1108998224999596,0.21700657666648715,0.24805496877975677
abl_propensity_not_uplift,propensity_not_uplift,0.25,hist_profit_per_agent_hour,net_value_per_1k_leads,325954.98134639865,118648.03030710554,249819.67913867033,415735.2995787456,6,,35.88081023263608,0.055481304666500315,0.0012806613334153168,0.24943859194050225
abl_propensity_not_uplift,propensity_not_uplift,0.25,propensity_ev_gbm,net_value_per_1k_leads,325643.6337990168,117232.85222079721,249425.18680252694,413163.99111593823,6,,34.81903133133752,1.666874178500014,0.24066962366669023,0.24889414841252355
abl_propensity_not_uplift,propensity_not_uplift,0.25,abl_propensity_ev_no_effort_model,net_value_per_1k_leads,325437.7502023712,116927.85599215575,248021.39295812068,413357.84357405134,6,,34.94701312673845,1.2539365805002187,0.19044031066672076,0.2466102270311602
abl_propensity_not_uplift,propensity_not_uplift,0.25,abl_propensity_ev_no_optimizer,net_value_per_1k_leads,325356.7118668006,117014.86766679317,247930.3310968787,413359.06872400566,6,,34.808651992042826,1.6530663608333878,0.2441411291665645,0.24645241372668217
abl_propensity_not_uplift,propensity_not_uplift,0.25,abl_propensity_ev_no_value_model,net_value_per_1k_leads,321450.5035275742,113401.46919879621,247303.56751481944,406506.6057513228,6,,31.03641435644316,1.325368460333569,0.16456699433304792,0.24722776121597842
abl_sparse,sparse,0.25,oracle,net_value_per_1k_leads,274432.90391975903,87888.48137160437,214300.3826773503,339153.7017351267,6,,100.0,1.5721667902350116e-06,0.0005352751671428333,0.3022775353872332
abl_sparse,sparse,0.25,abl_propensity_ev_no_optimizer,net_value_per_1k_leads,225260.46536691245,80313.18911150844,169760.263371431,282736.65527531755,6,,60.7845430101269,1.6367467068333401,0.2546480261656446,0.2470226543392343
abl_sparse,sparse,0.25,abl_propensity_ev_no_effort_model,net_value_per_1k_leads,225205.46737410795,80301.65076133386,169683.13380947927,282716.6852473286,6,,60.74226556897437,1.2464758578328958,0.19421376083391806,0.24720222770262054
abl_sparse,sparse,0.25,propensity_ev_gbm,net_value_per_1k_leads,224501.44011544427,79549.95894545253,169171.23324471197,280977.0711168814,6,,60.269982279330556,1.6541753878330685,0.25106733633280476,0.24825417793688662
abl_sparse,sparse,0.25,abl_propensity_ev_no_value_model,net_value_per_1k_leads,219590.37289937356,79915.14958082042,164349.40798766134,276540.9800974398,6,,56.10705384981637,1.306881461999789,0.16349662949960472,0.24839615443462834
abl_sparse,sparse,0.25,t_learner,net_value_per_1k_leads,216588.88567954116,76813.54252314942,163094.84777524977,272427.11396007467,6,,54.126725267923405,2.438876919333476,0.303517718666626,0.2485371674331275
abl_sparse,sparse,0.25,abl_t_learner_no_effort_model,net_value_per_1k_leads,216046.76100560822,77136.02120827064,162838.56039711813,271615.9830103119,6,,53.73043500221109,2.016339274500145,0.24526224133417904,0.2477567871658314
abl_sparse,sparse,0.25,abl_t_learner_no_optimizer,net_value_per_1k_leads,215738.01642508284,76915.24801987712,162741.78017605268,271221.84316641005,6,,53.51303393097703,2.4026189976669534,0.30050691333356855,0.2472639145323149
abl_sparse,sparse,0.25,abl_t_learner_no_value_model,net_value_per_1k_leads,212610.7478137198,78243.04212279186,158343.79454863525,268700.97665493266,6,,50.627870066862364,2.0643184086660162,0.219669305000328,0.24784380397968156
abl_sparse,sparse,0.25,hist_profit_per_agent_hour,net_value_per_1k_leads,203767.8605530154,74786.31514856347,153200.5070486927,258986.57620535573,6,,43.65709084124476,0.05507231050008457,0.0012587458328804167,0.2482551842448164
abl_value_heterogeneity,value_heterogeneity,0.25,oracle,net_value_per_1k_leads,489627.64718605037,208091.35815556275,352401.5844371731,652436.2011419082,6,,100.0,1.485333693077943e-06,0.00056806483341155,0.29605411581697577
abl_value_heterogeneity,value_heterogeneity,0.25,abl_propensity_ev_no_optimizer,net_value_per_1k_leads,386604.6033412264,168777.7120508631,277359.8042751517,519589.5155994976,6,,53.97820212426816,1.6692533838331656,0.24782258266683735,0.24609270806622063
abl_value_heterogeneity,value_heterogeneity,0.25,abl_propensity_ev_no_effort_model,net_value_per_1k_leads,386281.93891485647,169080.8618017248,276716.6346619562,519586.88644700404,6,,53.81223289922257,1.2504864605004211,0.19092059666672867,0.24600665832974986
abl_value_heterogeneity,value_heterogeneity,0.25,propensity_ev_gbm,net_value_per_1k_leads,385767.4963686757,168753.81045814074,274946.79378111457,519704.6980595396,6,,53.378796717367614,1.649026003833266,0.2475047734997133,0.24788591677899333
abl_value_heterogeneity,value_heterogeneity,0.25,t_learner,net_value_per_1k_leads,382321.68018437625,187320.0351966958,262557.99563222536,531249.1712601874,6,,50.44755973570155,2.4047959881666734,0.3003758943335318,0.2476654415667999
abl_value_heterogeneity,value_heterogeneity,0.25,abl_t_learner_no_optimizer,net_value_per_1k_leads,381591.3161666928,185107.79964455735,262811.61794610455,527845.5299079743,6,,50.30590329503243,2.3661340661662202,0.30324124816646264,0.24627787402065635
abl_value_heterogeneity,value_heterogeneity,0.25,abl_t_learner_no_effort_model,net_value_per_1k_leads,381396.8463779091,185317.98902560602,262385.73641400883,527895.9958059391,6,,50.20548152075299,1.9755458468331806,0.2468522811668663,0.24603394902813117
abl_value_heterogeneity,value_heterogeneity,0.25,abl_propensity_ev_no_value_model,net_value_per_1k_leads,378938.72033910913,163695.85328834938,272186.32265286014,507956.35567351914,6,,51.17641619876729,1.3180716029998318,0.16720047750004594,0.24797052023171395
abl_value_heterogeneity,value_heterogeneity,0.25,abl_t_learner_no_value_model,net_value_per_1k_leads,377510.9830929397,183044.11093778428,258729.43850794635,525027.9403407752,6,,48.91693816089933,2.0644790456666064,0.2265349913332102,0.24755960172142577
abl_value_heterogeneity,value_heterogeneity,0.25,hist_profit_per_agent_hour,net_value_per_1k_leads,348443.62652417127,162165.94586226917,237566.8327914837,472881.79578744696,6,,35.36381971574452,0.05482779233352627,0.00126283499927615,0.24911065336371654
bayes_hidden_confounding_n5000,hidden_confounding,0.25,oracle,net_value_per_1k_leads,311434.6131889243,53302.45558481178,268128.8731838633,352622.85267211456,4,,100.0,3.101250513282139e-06,0.0003903990000253,0.29780717179372274
bayes_hidden_confounding_n5000,hidden_confounding,0.25,propensity_ev_gbm_bootstrap_lcb25,net_value_per_1k_leads,262261.057879554,60333.16893328992,212622.85206309328,308909.60103982117,4,,52.5115149034254,5.67360160050066,0.3971146515000328,0.25167245454741755
bayes_hidden_confounding_n5000,hidden_confounding,0.25,propensity_ev_gbm,net_value_per_1k_leads,260808.6610063893,62641.93287611276,207578.13382026763,308188.1506512236,4,,50.751633437099215,0.808524174500235,0.05495042625034325,0.25451539899982545
bayes_hidden_confounding_n5000,hidden_confounding,0.25,propensity_ev_gbm_bootstrap,net_value_per_1k_leads,260808.6610063893,62641.93287611276,207578.13382026763,308188.1506512236,4,,50.751633437099215,5.67360160050066,0.3971146515000328,0.25451539899982545
bayes_hidden_confounding_n5000,hidden_confounding,0.25,bayes_hierarchical_lcb25,net_value_per_1k_leads,256099.26235783598,59828.99407893328,206357.14485105994,305841.379864612,4,,47.9918004630644,33.34087350650043,0.09175853699980503,0.24541522416231148
bayes_hidden_confounding_n5000,hidden_confounding,0.25,bayes_hierarchical,net_value_per_1k_leads,255296.98904603336,53922.73427468584,220082.4099648274,290511.56812723924,8,,46.83051523689599,32.74798127574991,0.08987810250005164,0.24681492841188662
bayes_hidden_confounding_n5000,hidden_confounding,0.25,bayes_hierarchical_lcb10,net_value_per_1k_leads,253807.08718157778,55080.99432397987,207709.3898362084,299904.7845269472,4,,45.90662428273773,33.34087350650043,0.09175853699980503,0.24621171116701954
bayes_hidden_confounding_n5000,hidden_confounding,0.25,abl_bayes_no_hierarchy,net_value_per_1k_leads,252261.12554146932,64588.56332020196,198146.69493392308,306375.55614901555,4,,44.748934081461215,20.23893247074966,0.07415581824989198,0.2510514468830935
bayes_hidden_confounding_n5000,hidden_confounding,0.25,propensity_ev_gbm_bootstrap_lcb10,net_value_per_1k_leads,250775.61386728537,68087.64594872713,192854.85625563946,308696.3714789313,4,,44.76449024987761,5.67360160050066,0.3971146515000328,0.25207584439117153
bayes_hidden_confounding_n5000,hidden_confounding,0.25,t_learner,net_value_per_1k_leads,247108.2391831651,61510.68180453957,194182.5585401902,300033.91982614005,4,,41.704000047047735,1.0503434222496253,0.0654129054996701,0.25512079213605293
bayes_hidden_confounding_n5000,hidden_confounding,0.25,hist_profit_per_agent_hour,net_value_per_1k_leads,244160.78670832742,72252.7388645395,181591.05084914883,306730.52256750595,4,,41.48472584507485,0.029517040999507974,0.000866118000430975,0.2425736584010639
bayes_hidden_confounding_n5000,hidden_confounding,0.25,propensity_ev_gbm_bootstrap_abstain50,net_value_per_1k_leads,238385.45575575152,60838.92711139526,188878.1038241196,287892.80768738344,4,,29.504761831836227,5.67360160050066,0.3971146515000328,0.14889192275706198
bayes_hidden_confounding_n5000,hidden_confounding,0.25,bayes_hierarchical_abstain50,net_value_per_1k_leads,231911.33120433893,61535.46634457901,181771.54427813832,282051.11813053954,4,,23.99156701536873,33.34087350650043,0.09175853699980503,0.13656035717174725
bayes_hidden_confounding_n5000,hidden_confounding,0.25,propensity_ev_gbm_bootstrap_abstain25,net_value_per_1k_leads,214436.9296105977,73565.19269185835,150820.5151508653,278053.3440703301,4,,10.62815747594746,5.67360160050066,0.3971146515000328,0.07766554683207588
bayes_hidden_confounding_n5000,hidden_confounding,0.25,bayes_hierarchical_abstain25,net_value_per_1k_leads,210296.44583321072,70321.78779837335,149535.67875379877,271057.2129126227,4,,6.259527929876594,33.34087350650043,0.09175853699980503,0.06634769960761505
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,oracle,net_value_per_1k_leads,346465.1354962959,76595.27798273659,283830.9429065457,409099.32808604615,4,,100.0,3.3792493923101574e-06,0.000351718500041825,0.3032675696557684
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,bayes_hierarchical_lcb25,net_value_per_1k_leads,306408.3156613982,71896.18933437433,246814.37179319613,366002.25952960027,4,,54.92546148648202,36.091457974749574,0.085367122250318,0.24785614078740562
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,bayes_hierarchical,net_value_per_1k_leads,306118.81483691034,66549.98291522142,263131.5504152697,350802.5238238416,8,,54.734814074001385,36.27357651862485,0.08550793612516822,0.24806713785647122
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,bayes_hierarchical_lcb10,net_value_per_1k_leads,304410.9176674938,70969.0221827911,245876.02609883604,362945.80923615163,4,,53.096661228338725,36.091457974749574,0.085367122250318,0.2474487911147954
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,t_learner,net_value_per_1k_leads,297856.2022643502,81150.11699850981,229995.45502028323,365716.94950841716,4,,43.42298249109612,1.1016674392494679,0.06834990800007285,0.24864091547208161
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,abl_bayes_no_hierarchy,net_value_per_1k_leads,297740.0165389733,79977.6717900674,230971.32858659924,364508.70449134737,4,,43.95094463783489,17.522064786499868,0.07762177274980782,0.24968874310966443
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,propensity_ev_gbm,net_value_per_1k_leads,294125.72076342005,61700.51239778157,243005.73621056424,345245.7053162759,4,,41.41814555774285,0.8160114210004394,0.0548166305006816,0.2504706951945962
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,propensity_ev_gbm_bootstrap,net_value_per_1k_leads,294125.72076342005,61700.51239778157,243005.73621056424,345245.7053162759,4,,41.41814555774285,5.629311445249186,0.3724993267496757,0.2504706951945962
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,bayes_hierarchical_abstain50,net_value_per_1k_leads,294004.3879062903,70653.96356433535,236445.69687774862,351563.078934832,4,,40.179558156353224,36.091457974749574,0.085367122250318,0.1482488727324816
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,propensity_ev_gbm_bootstrap_lcb25,net_value_per_1k_leads,290498.24500310305,64772.62128546494,237179.87172606058,343816.6182801455,4,,36.647294241243756,5.629311445249186,0.3724993267496757,0.24948242117751165
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,propensity_ev_gbm_bootstrap_lcb10,net_value_per_1k_leads,288772.62958144245,66616.59938132095,233111.58516595443,344433.6739969305,4,,34.796500010052604,5.629311445249186,0.3724993267496757,0.2484747754266421
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,hist_profit_per_agent_hour,net_value_per_1k_leads,285029.51554264047,63351.42215169341,231763.42555965364,338295.60552562727,4,,30.158196207052377,0.0283933045002413,0.000885568249941525,0.2403535055504759
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,propensity_ev_gbm_bootstrap_abstain50,net_value_per_1k_leads,278654.6135107311,63488.963308466395,225519.29679062616,331789.9302308359,4,,23.971643617955767,5.629311445249186,0.3724993267496757,0.16269226385921043
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,propensity_ev_gbm_bootstrap_abstain25,net_value_per_1k_leads,267137.56577449373,68743.00947316305,209155.95959534275,325119.1719536447,4,,10.216984243006767,5.629311445249186,0.3724993267496757,0.0809239389666222
bayes_propensity_not_uplift_n5000,propensity_not_uplift,0.25,bayes_hierarchical_abstain25,net_value_per_1k_leads,265910.0492751505,62765.94584067912,213786.2243121537,318033.87423814734,4,,8.021011905120782,36.091457974749574,0.085367122250318,0.052115283179393054
bayes_sparse_n5000,sparse,0.25,oracle,net_value_per_1k_leads,338501.59719964565,154675.57124304693,231768.0879599362,494487.30127196456,4,,100.0,2.8072495297237765e-06,0.00033487024938945,0.3002075555243106
bayes_sparse_n5000,sparse,0.25,bayes_hierarchical_lcb10,net_value_per_1k_leads,278786.64758711983,116952.59446065784,204765.02203265188,392000.30972535576,4,,61.735815769194886,55.487940899500245,0.09383857974989948,0.25165039761963254
bayes_sparse_n5000,sparse,0.25,bayes_hierarchical,net_value_per_1k_leads,278684.4938657877,106360.84178632674,216377.40353450718,354938.5014201999,8,,61.17519590614428,53.76521750374991,0.09168887262489983,0.24941245983902804
bayes_sparse_n5000,sparse,0.25,bayes_hierarchical_lcb25,net_value_per_1k_leads,277972.1023358933,113683.6655318266,203775.63677979304,389751.8560983923,4,,61.22644716406019,55.487940899500245,0.09383857974989948,0.2490190393238822
bayes_sparse_n5000,sparse,0.25,propensity_ev_gbm,net_value_per_1k_leads,272717.8218246422,123826.6362169336,183266.4723499011,396529.22325220564,4,,55.32857993210656,0.9328615887498017,0.06371069375018121,0.24621899530162766
bayes_sparse_n5000,sparse,0.25,propensity_ev_gbm_bootstrap,net_value_per_1k_leads,272717.8218246422,123826.6362169336,183266.4723499011,396529.22325220564,4,,55.32857993210656,6.229438537749957,0.4381987912497607,0.24621899530162766
bayes_sparse_n5000,sparse,0.25,propensity_ev_gbm_bootstrap_lcb10,net_value_per_1k_leads,269110.9085831367,132109.7217089394,171330.20220105298,401219.78983847,4,,51.352817435960645,6.229438537749957,0.4381987912497607,0.2454240319904558
bayes_sparse_n5000,sparse,0.25,propensity_ev_gbm_bootstrap_lcb25,net_value_per_1k_leads,267975.0266246485,130022.0976727246,172681.28196483673,398426.26005188905,4,,50.68713080482361,6.229438537749957,0.4381987912497607,0.24663849019420653
bayes_sparse_n5000,sparse,0.25,bayes_hierarchical_abstain50,net_value_per_1k_leads,264478.58151285077,113247.36132137936,188700.99518055917,379385.00766218925,4,,50.11086661825898,55.487940899500245,0.09383857974989948,0.1924371300725074
bayes_sparse_n5000,sparse,0.25,abl_bayes_no_hierarchy,net_value_per_1k_leads,264320.40284700843,126486.41592741666,168586.89863053316,389427.3925557025,4,,48.895670754697974,23.99933613750045,0.0816516552499706,0.24947607185524606
bayes_sparse_n5000,sparse,0.25,t_learner,net_value_per_1k_leads,262797.14350344695,131954.9463710695,173544.31398561696,396258.803592253,4,,46.10322038036953,1.1124099744997693,0.06628211324959918,0.2443633548037289
bayes_sparse_n5000,sparse,0.25,propensity_ev_gbm_bootstrap_abstain50,net_value_per_1k_leads,254131.58439895022,106866.59837898139,174137.61849742936,361379.32624706655,4,,43.632758035405374,6.229438537749957,0.4381987912497607,0.18022478296832894
bayes_sparse_n5000,sparse,0.25,hist_profit_per_agent_hour,net_value_per_1k_leads,252239.7656154047,106082.47641428371,176398.12022066046,358202.0204551624,4,,41.85838383070858,0.03292074524961205,0.0010305227501702999,0.2510242186018285
bayes_sparse_n5000,sparse,0.25,propensity_ev_gbm_bootstrap_abstain25,net_value_per_1k_leads,229622.1657378359,109399.00284571809,144722.3327743911,338919.4347146153,4,,24.72359230538754,6.229438537749957,0.4381987912497607,0.09101106105501337
bayes_sparse_n5000,sparse,0.25,bayes_hierarchical_abstain25,net_value_per_1k_leads,219493.57825812424,103957.27311479916,145848.2599115032,323221.15804408706,4,,17.84282200442274,55.487940899500245,0.09383857974989948,0.09756225906257197
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,oracle,net_value_per_1k_leads,55371.02481368545,30788.73096617307,28904.841870215423,81837.20775715547,4,,100.0,3.648000074463198e-06,0.00043788949960794996,0.2856102867144875
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,propensity_ev_gbm,net_value_per_1k_leads,50004.45432279771,34083.96172221772,20958.011590942613,79050.8970546528,4,,65.42120155395854,0.5059380287498243,0.035217531500620604,0.24946939348294983
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,propensity_ev_gbm_bootstrap,net_value_per_1k_leads,50004.45432279771,34083.96172221772,20958.011590942613,79050.8970546528,4,,65.42120155395854,2.996376831500129,0.23111011150012928,0.24946939348294983
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,propensity_ev_gbm_bootstrap_lcb10,net_value_per_1k_leads,48584.93696887639,34287.39498229987,19499.777811642132,77670.09612611066,4,,58.43261755889655,2.996376831500129,0.23111011150012928,0.18291688505519366
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,propensity_ev_gbm_bootstrap_lcb25,net_value_per_1k_leads,48560.727607027264,34284.38163053138,19516.03047104708,77605.42474300745,4,,58.53051231399308,2.996376831500129,0.23111011150012928,0.19941476420399218
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,bayes_hierarchical_lcb10,net_value_per_1k_leads,48242.54770283906,32863.78925995233,20837.383465250765,75647.71194042734,4,,57.623294987156314,20.96920982975007,0.07221833299990969,0.19720617846466204
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,bayes_hierarchical,net_value_per_1k_leads,48180.30660149269,29965.4126546317,29009.48071859983,67972.7100579857,8,,55.75826154232577,21.24606436399995,0.072759948249768,0.24846429341314497
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,bayes_hierarchical_lcb25,net_value_per_1k_leads,47376.99409832793,33511.22634003677,19147.971099292678,75606.01709736319,4,,50.31161416969816,20.96920982975007,0.07221833299990969,0.21367735299596566
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,abl_bayes_no_hierarchy,net_value_per_1k_leads,46619.59388334694,33141.338039464055,18751.478000243435,74487.70976645045,4,,46.77028236588087,11.773916771500353,0.06700017599951022,0.2480502244221668
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,hist_profit_per_agent_hour,net_value_per_1k_leads,46595.20714152007,27688.75327744248,22838.44712230149,70351.96716073866,4,,51.62511630056776,0.0281289180002204,0.00087455700031565,0.24602132711715508
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,propensity_ev_gbm_bootstrap_abstain50,net_value_per_1k_leads,45137.780439409355,31007.11072500918,18838.416643604753,71437.14423521396,4,,42.27678272926759,2.996376831500129,0.23111011150012928,0.09409978777707179
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,t_learner,net_value_per_1k_leads,44486.62357617021,33123.120638618646,16198.039675333333,72775.20747700709,4,,35.790444433432675,0.5844723447498836,0.04059456475033583,0.24845670259906502
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,propensity_ev_gbm_bootstrap_abstain25,net_value_per_1k_leads,41644.62265412624,29447.010194398998,16499.777899725195,66789.46740852727,4,,20.01313954030136,2.996376831500129,0.23111011150012928,0.043992373409990744
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,bayes_hierarchical_abstain50,net_value_per_1k_leads,36346.67847712156,24423.323097917633,15784.043735755538,56909.31321848759,4,,0.9776136535656769,20.96920982975007,0.07221833299990969,0.0016197991515368999
bayes_very_rare_outcome_n5000,very_rare_outcome,0.25,bayes_hierarchical_abstain25,net_value_per_1k_leads,36178.428167342754,24184.282265672868,15786.284705934318,56570.5716287512,4,,-0.022586101667854224,20.96920982975007,0.07221833299990969,0.0008084074373484
lead_agent_time_heterogeneity,agent_time_heterogeneity,0.25,oracle,net_value_per_1k_leads,271105.91155093245,114156.55614062358,205976.66050618555,352134.65799912205,8,,100.0,2.2174997411639197e-06,0.0004786301249168375,0.35363734130479263
lead_agent_time_heterogeneity,agent_time_heterogeneity,0.25,propensity_ev_logit,net_value_per_1k_leads,229021.503958052,98569.36826309412,172887.3661428782,299159.33944616583,8,,61.27261680983104,1.043868502499663,0.19688851800037807,0.2246691155130984
lead_agent_time_heterogeneity,agent_time_heterogeneity,0.25,s_learner,net_value_per_1k_leads,228855.83115316543,104895.9108237649,170116.93425741832,304405.892198849,8,,60.18580404929783,2.416552851000233,0.34472505937492315,0.24542717377031575
